screen_name,day,text,month,party,topics,triggering_event,analytical_notes,likely_context
bezalelsm,29/03/2022,"פקקות בנמלים? הבדיחה על חשבונכם.   אזרחי ישראל מממנים את חוסר התפקוד הממשלתי בעלות של מאות מיליוני שקלים.  והפיתרון? לא מסובך כמו שחשבתם, בעצם לא מסובך בכלל.  הבוקר בגלובס. קראו.  https://t.co/JFaFPA8o6a",Mar-22,Religious Zionism,identity,Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
itamarbengvir,29/03/2022,"הגעתי הבוקר לבית הספר רנה קסין בירושלים, למחות נגד אירוח משפחות מחבלים. מחבלים שזרקו  בקבוקי תבערה ואבנים על חיילי צה""ל וחוסלו. הגיע הזמן ששרת החינוך תתעורר ותמנע את כניסתם לבתי הספר. השמאלנים ומנהלי בתי הספר, מנסים להנדס תודעה ולהרעיל לנו את הילדים. https://t.co/dcxXczcg0j",Mar-22,Religious Zionism,"security, terror_framing",Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
rothmar,29/03/2022,"למלכות, אסור ל""נתינים"" (ואני אפילו לא נכנס לשיח הנגוע הזה, אנחנו מדינה ואזרחים, לא מלכות ונתינים. מאוד מטריד ששופט מדבר ככה)  לאזרח אסור לפגוע ביחסי חוץ של המדינה. למדינה מותר לקחת את השגריר של המדינה האחרת, לכסות אותו בזפת ובנוצות ולהעלות על מטוס.  לאזרח אסור לעשות ששטח ייצא &gt;&gt;&gt;",Mar-22,Religious Zionism,judicial,Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
bezalelsm,29/03/2022,"בג""ץ הוא הגורם המסוכן והמאיים ביותר היום הן על המדינה היהודית והן על המדינה הדמוקרטית. ההחלטה השערורייתית שלו היום בעניין פרס ישראל חותרת תחת שני עקרונות היסוד הללו של המדינה. ביהירותם השופטים לא מותירים ברירה בידי המערכת הפוליטית אלא לשנות את יחסי הכוחות בצורה דרמטית בחקיקה.",Mar-22,Religious Zionism,"deep_state, identity, judicial",Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
shlomo_karhi,29/03/2022,"בזמן שהנגב בסכנה, הטרור פושה ברחובותינו, וממשלת ישראל מפקירה את תושבי הנגב לגחמותיה של התנועה האסלאמית, הדבר העיקרי שבנט עוסק בו הוא הפיכת ביתו הפרטי למעון רשמי, במחשכים, תוך בזבוז כספי ציבור של כ-50 מיליון ש""ח.  הגשתי בקשה לדיון פגרה מיוחד על המצב בנגב ועל המעון הרשמי החלופי. https://t.co/7PsZzSWzNQ",Mar-22,Likud,"exclusion, security",Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
bezalelsm,29/03/2022,אני קורא לשרת החינוך @sbyifat לסרב להעניק לגולדרייך את הפרס בעצמה. שתשלח אותו באמצעות שליח ללשכתה של הנשיאה חיות ושהיא תתכבד לתת לו אותו. כך ילך הזרזיר אצל העורב ויידע העם בישראל שלא הוא אלא קומץ יהירים ונאורים בעיניי עצמם העניקו את הפרס למי שאינו ראוי לו.,Mar-22,Religious Zionism,,Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
rothmar,29/03/2022,אחיו של אחד המחבלים שבצעו את הפיגוע בחדרה משרת במשטרת ישראל.   מדינת ישראל עוצמת עיניים במכוון ומשיקולים פוליטיים מהמציאות הקשה במגזר הערבי.  על פי החשיפה של @lavi_ngo משטרת ישראל מתעלמת משיקולים של ביטחון שדה כדי להגדיל את מספר השוטרים הערבים במשטרה. צפו בקטע מ @KnessetT https://t.co/75eZyoLsxB,Mar-22,Religious Zionism,"police, security, terror_framing",Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
shlomo_karhi,29/03/2022,"אי אפשר לומר אפילו ליקוי מאורות... כי מאורות אף פעם לא היו בשמאל הפוסט ציוני מלא השנאה העצמית הזה. חושך על פני תהום.  בג""צ חותר תחת אושיות המדינה היהודית והדמוקרטית שלנו ומקבל מחיאות כפיים משולי השוליים שאותם ורק אותם הוא מייצג.  בקרוב בעז""ה העם יאמר את דברו. לא בג""צ ולא במרצ... https://t.co/bkSXSGB4mZ",Mar-22,Likud,"identity, judicial",Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
shlomo_karhi,29/03/2022,"יהודים נרצחים ברחובות קריה והממשלה חדלת האישים עוצמת עיניים. אין אכיפה, אין הרתעה, בר לב מונע תגבור כוחות, והמשפטנים מגנים על הטרוריסטים ובני משפחותיהם.  הגעתי לבאר שבע כדי לזעוק יחד עם התושבים על אזלת היד וההפקרות הזו. לא נאפשר להם לעצום עיניים. לא ניתן להם למכור את המדינה שלנו! https://t.co/23OwpaZmtv",Mar-22,Likud,"governance, terror_framing",Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
itamarbengvir,29/03/2022,"דם יהודי נהפך להפקר, די לממשלת הדמים. בנט הביתה!",Mar-22,Religious Zionism,governance,Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
GolanMay,29/03/2022,עוד חמישה יהודים קדושים נרצחו רק בגלל שהם יהודים. ימי אוסלו הארורים חוזרים הודות לממשלת הכניעה והרפיסות שלא מסוגלת אפילו לספק ביטחון בסיסי לאזרחיה. אסור לתת לזה להמשיך! המדיניות חייבת להשתנות כי הטרור מבין שיש כאן ממשלת שמאל קיצונית על מלא! כשמערכת החיסון מוחלשת הנגיפים תוקפים!,Mar-22,Likud,"covid, delegitimization, security",Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
davidbitan,29/03/2022,"הערב שוב קיבלנו את הודעות הפוש המפחידות על פיגוע ירי נוסף, שלישי במספר תוך שבוע, אין ספק שאנחנו נמצאים בגל טרור, על הממשלה להתעשת במהירות, אנחנו נמצאים בפתח חג בפסח שבו כל עם ישראל נמצא בחוץ בקניות וסידורים, חייבים להחזיר את  הביטחון לאזרחים. אנשים מפחדים לצאת מהבית.",Mar-22,Likud,security,Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
davidbitan,29/03/2022,"שלושה רוצחים נתעבים באו לרצוח יהודים רק בשל היותם יהודים, אחד חוסל, שניים נתפסו בחיים ויבלו בכלא 5 כוכבים בישראל.  כל המחבלים האחרונים היו בכלא, שוחררו ושבו לעשות פיגועים. היום יותר מתמיד חייבים לחוקק את חוק עונש מוות למחבלים. אצבעות ימניות בכנסת הנוכחית יש, אומץ אין וחבל.",Mar-22,Likud,"security, terror_framing",Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
GYevarkan,29/03/2022,"המחבל הנתעב הגיע מג'נין - מה שמחייב אותנו בפעולה צבאית מיידית‼️  דם של אזרחים יהודים חפים מפשע נשפך בפעולות טרור.  11 הרוגים בשבוע אחד בלבד (!!), מחזירים אותנו לימים הקשים של הסכמי אוסלו.  השמאל חזר לשלטון וממשיך בדיוק מאותה נקודה שבה הפסיק. טרור ברחובות ישראל.",Mar-22,Likud,"security, terror_framing",Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
GYevarkan,29/03/2022,"לה הטיפו לאורך כל חייהם הציבוריים.  בנט כאופוזיציונר הבטיח תגובה צבאית על כל בלון נפץ והיום, דם יהודי נשפך ברחובות ישראל ובנט עומד מול האירוע - קפוא ומשותק. אפשר לחסל את הטרור וכעת הגיעה השעה.  בנט חייב להוביל פעולה צבאית להחזיר את ההרתעה הישראלית מול אויבנו מבחוץ ומבית.",Mar-22,Likud,"identity, security",Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
shlomo_karhi,29/03/2022,"גל טרור רצחני שוטף את רחובות ישראל. אלו קרבנות החולשה של ממשלת ישראל.  אזרחים חפים מפשע נרצחים ברחובות והממשלה מדברת על ""אלימות מתנחלים"", דם יהודים נשפך כמים והממשלה ובג""צ כובלים את ידי כוחות הבטחון.  הגשתי בקשה מעודכנת עם 25 חתימות לכינוס חירום של מליאת הכנסת. מצ""ב. https://t.co/FXBzFgcwCt",Mar-22,Likud,"judicial, security",Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
rothmar,29/03/2022,"RT @ShovalRonen: הדרישה מהימין לא להביע ביקורת על מדיניות השמאל שמובילה מאז אוסלו לרצח של מאות יהודים בשם ""אחדות"" היא חוצפה ממדרגה ראשונה.…",Mar-22,Religious Zionism,,Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
bezalelsm,29/03/2022,"בשניה שתחליט גדעון שאתה אוהב את העם הזה יותר משאתה שונא את נתניהו אפשר יהיה להקים ממשלה יהודית, ציונית ולאומית גאה ונחושה, ולחזור להילחם בטרור. אתה יודע מצויין שעם תומכי טרור ושמאל קיצוני בממשלה ועם ראש ממשלה ושר בט""פ שזה גדול עליהם בעשר מידות אין לכם שום סיכוי לעשות את זה. https://t.co/IVtCN7DCYw",Mar-22,Religious Zionism,"economy, identity, terror_framing",Bnei Brak terror attack - 5 killed,Deadliest attack; 11 dead in 8 days; national trauma,Israeli politics - 03/2022
YoavKisch,30/03/2022,"חייבים לצאת למבצע חומת מגן נגד הטרור הערבי. כשמדובר בבטחון, כל ממשלה בישראל חייבת לשים את הפוליטיקה בצד. הממשלה הזו לא מסוגלת לכך. ממשלה שנשלטת על ידי התנועה האיסלמית פשוט לא מסוגלת להחזיר את הבטחון לתושבי ישראל.",Mar-22,Likud,"delegitimization, terror_framing",,,Israeli politics - 03/2022
shlomo_karhi,30/03/2022,"מאוניברסיטה דתית יהודית שורשית לאוניברסיטה דתית איסלאמית.  במקום להתנער מאחריות, תעיפו את הזכיין לכל הרוחות. כשמדינת ישראל נלחמת על עצמאותה המחודשת מול גל הטרור ורפיסות הממשלה, צריך להרים ראש יהודי גאה ולא להיכנע לטרור. בושה! https://t.co/9fRyke4zbV",Mar-22,Likud,"identity, security",,,Israeli politics - 03/2022
